strategy,n,success_count,success_rate,mean_attempt_catch_time_s,std_attempt_catch_time_s,mean_success_catch_time_s,std_success_catch_time_s,mean_success_terminal_error_m,std_success_terminal_error_m,mean_success_radial_error_m,std_success_radial_error_m,mean_success_max_abs_ddq,mean_success_max_velocity_ratio,mean_success_solve_time_s,mean_success_iter_count,mean_success_terminal_normal_alignment,min_success_tcp_table_clearance_m,min_success_frame_table_clearance_m,min_success_self_sphere_clearance_m,failure_count
earliest_nlp_feasible,50,49,0.98,1.3876000000000004,0.019749451038611903,1.3865306122448984,0.018433554143662722,0.012060274685668008,0.006103364189229006,0.01101737237811736,0.006701071167102376,1.9999406070422774,0.4943167022439198,0.03872881224492166,13.551020408163266,0.7220993782238322,0.6099825239408966,0.1148,0.15935277385927704,1
latest_nlp_feasible,50,49,0.98,1.4336000000000004,0.009424241429983233,1.4334693877551024,0.009476070829586866,0.0018803657664921757,0.0016024710309373144,0.005747943173673817,0.0028450761810617205,1.6565263966669026,0.343292972508401,0.03379457959179453,10.591836734693878,0.98733313912988,0.4408652889372294,0.1148,0.13037298888220433,1
simple_geometric,50,0,0.0,1.2952000000000006,0.011821806208901268,,,,,,,,,,,,,,,50
smart_cost,50,49,0.98,1.4332000000000005,0.009570362413968138,1.4330612244897962,0.009618576131773415,0.0018643115851224553,0.0015985947771524698,0.005758515651534712,0.0028467231963797586,1.6565243537018512,0.34240217026724457,0.03376180204076245,10.591836734693878,0.9870423930654083,0.4408652889372294,0.1148,0.1400565093503745,1
uncertainty_guard_feasible,50,49,0.98,1.3876000000000004,0.019749451038611903,1.3865306122448984,0.018433554143662722,0.012060274685668008,0.006103364189229006,0.01101737237811736,0.006701071167102376,1.9999406070422774,0.4943167022439198,0.03872881224492166,13.551020408163266,0.7220993782238322,0.6099825239408966,0.1148,0.15935277385927704,1
